away_rank,home_rank,away_hist,home_hist,away_la10,home_la10,outcome
0.5613890385400238,0.43861096145997625,0.58,0.42,0.3,0.2,1
0.454834957200838,0.545165042799162,0.5369127516778524,0.46308724832214765,0.3,0.3,0
0.31034075544734396,0.689659244552656,0.37748344370860926,0.6225165562913907,0.2,0.2,0
0.5511530017420494,0.4488469982579506,0.4666666666666667,0.5333333333333333,0.2,0.3,0
0.6311433247488374,0.3688566752511626,0.6375838926174496,0.3624161073825503,0.2,0.3,0
0.45991949092971585,0.5400805090702842,0.5100671140939598,0.4899328859060403,0.3,0.0,1
0.661554641789165,0.338445358210835,0.6148648648648649,0.38513513513513514,0.2,0.2,1
0.5329972288428606,0.4670027711571394,0.4866666666666667,0.5133333333333333,0.1,0.4,0
0.5948633575368703,0.40513664246312975,0.5466666666666666,0.4533333333333333,0.3,0.3,0
0.6915439317822013,0.3084560682177987,0.625,0.375,0.2,0.3,1
0.4127273856216596,0.5872726143783404,0.45695364238410596,0.543046357615894,0.2,0.3,1
0.5705967974407249,0.4294032025592751,0.6333333333333333,0.36666666666666664,0.3,0.3,1
0.6557259015860643,0.34427409841393575,0.5973154362416108,0.40268456375838924,0.1,0.4,1
0.5767760760464893,0.4232239239535107,0.5533333333333333,0.44666666666666666,0.2,0.2,0
0.5425884007469356,0.4574115992530644,0.6510067114093959,0.348993288590604,0.4,0.3,1
0.6313745761861048,0.3686254238138952,0.5733333333333334,0.4266666666666667,0.4,0.5,0
0.5382292666472557,0.4617707333527443,0.5695364238410596,0.4304635761589404,0.4,0.2,0
0.41319801291866776,0.5868019870813322,0.36423841059602646,0.6357615894039735,0.3,0.5,0
0.3473909370236274,0.6526090629763726,0.4,0.6,0.4,0.2,0
0.34186000851862236,0.6581399914813777,0.3825503355704698,0.6174496644295302,0.4,0.4,0
0.44700538437743137,0.5529946156225687,0.38666666666666666,0.6133333333333333,0.2,0.5,0
0.47153400632095804,0.5284659936790419,0.4342105263157895,0.5657894736842105,0.2,0.3,0
0.7073796306979235,0.29262036930207647,0.6274509803921569,0.37254901960784315,0.4,0.4,1
0.4593430225904759,0.5406569774095241,0.5364238410596026,0.46357615894039733,0.2,0.4,0
0.43168339063921135,0.5683166093607886,0.4503311258278146,0.5496688741721855,0.2,0.2,0
0.5805938825120766,0.41940611748792345,0.5394736842105263,0.4605263157894737,0.3,0.2,1
0.3677978677168473,0.6322021322831527,0.36666666666666664,0.6333333333333333,0.3,0.4,0
0.4602001293984698,0.5397998706015301,0.5165562913907285,0.48344370860927155,0.2,0.2,0
0.6691489828625787,0.33085101713742127,0.62,0.38,0.4,0.5,0
0.4446851913246591,0.5553148086753409,0.3466666666666667,0.6533333333333333,0.4,0.4,0
0.3831836291997263,0.6168163708002736,0.4304635761589404,0.5695364238410596,0.5,0.2,0
0.5390540733261714,0.4609459266738286,0.5686274509803921,0.43137254901960786,0.2,0.3,0
0.5605585611595084,0.4394414388404916,0.6158940397350994,0.3841059602649007,0.4,0.2,0
0.33908617394270146,0.6609138260572985,0.3841059602649007,0.6158940397350994,0.5,0.4,0
0.5552321003651614,0.44476789963483865,0.6556291390728477,0.3443708609271523,0.4,0.4,1
0.410197275988571,0.589802724011429,0.41721854304635764,0.5827814569536424,0.4,0.3,0
0.6692308958682929,0.3307691041317071,0.6026490066225165,0.3973509933774834,0.2,0.4,1
0.4459335644664577,0.5540664355335423,0.3881578947368421,0.6118421052631579,0.3,0.5,0
0.5454738579121325,0.45452614208786746,0.46710526315789475,0.5328947368421053,0.5,0.2,0
0.6358908545290658,0.3641091454709342,0.6357615894039735,0.36423841059602646,0.5,0.2,0
0.4538725241501941,0.5461274758498059,0.5131578947368421,0.4868421052631579,0.1,0.3,0
0.663583060584399,0.336416939415601,0.618421052631579,0.3815789473684211,0.4,0.4,1
0.6035732638140544,0.3964267361859456,0.6381578947368421,0.3618421052631579,0.4,0.1,0
0.4041267111182222,0.5958732888817778,0.3660130718954248,0.6339869281045751,0.0,0.3,0
0.569052359883902,0.430947640116098,0.5424836601307189,0.45751633986928103,0.5,0.2,1
0.32488507260541716,0.6751149273945829,0.39473684210526316,0.6052631578947368,0.4,0.2,0
0.442930392884813,0.557069607115187,0.34210526315789475,0.6578947368421053,0.5,0.2,0
0.5527814651340601,0.4472185348659399,0.49019607843137253,0.5098039215686274,0.2,0.0,0
0.3972914760367784,0.6027085239632216,0.4144736842105263,0.5855263157894737,0.3,0.3,0
0.6077138055243626,0.3922861944756374,0.5882352941176471,0.4117647058823529,0.2,0.3,1
0.49285245941740313,0.5071475405825969,0.49019607843137253,0.5098039215686274,0.4,0.1,0
0.5353561817945178,0.4646438182054822,0.46405228758169936,0.5359477124183006,0.4,0.0,0
0.5768360611046425,0.4231639388953575,0.5526315789473685,0.4473684210526316,0.1,0.3,0
0.44363530529572265,0.5563646947042773,0.38562091503267976,0.6143790849673203,0.1,0.2,1
0.4342130292619757,0.5657869707380243,0.33986928104575165,0.6601307189542484,0.4,0.3,0
0.35752202465011873,0.6424779753498813,0.4276315789473684,0.5723684210526315,0.4,0.0,0
0.3149452503285864,0.6850547496714137,0.39215686274509803,0.6078431372549019,0.4,0.2,0
0.553607594146014,0.446392405853986,0.5454545454545454,0.45454545454545453,0.3,0.3,1
0.6258497814010062,0.3741502185989938,0.631578947368421,0.3684210526315789,0.2,0.4,0
0.42609838887625695,0.573901611123743,0.45098039215686275,0.5490196078431373,0.4,0.2,0
0.6721831994001028,0.32781680059989715,0.6209150326797386,0.3790849673202614,0.4,0.3,1
0.27176667234863516,0.7282333276513648,0.37012987012987014,0.6298701298701299,0.4,0.2,1
0.46789893729600746,0.5321010627039926,0.43506493506493504,0.564935064935065,0.3,0.0,1
0.5194745363583766,0.4805254636416234,0.512987012987013,0.487012987012987,0.2,0.5,1
0.5351752178970992,0.4648247821029008,0.6103896103896104,0.38961038961038963,0.3,0.3,0
0.6431194529596624,0.35688054704033756,0.5751633986928104,0.42483660130718953,0.1,0.5,1
0.44631154757500896,0.553688452424991,0.45161290322580644,0.5483870967741935,0.4,0.6,1
0.45341130632711146,0.5465886936728885,0.4551282051282051,0.5448717948717948,0.5,0.6,0
0.5828789426698885,0.4171210573301115,0.6363636363636364,0.36363636363636365,0.3,0.2,1
0.411776657097806,0.588223342902194,0.36129032258064514,0.6387096774193548,0.3,0.3,0
0.3037167878172979,0.6962832121827021,0.38961038961038963,0.6103896103896104,0.6,0.2,0
0.3277288881981755,0.6722711118018245,0.37662337662337664,0.6233766233766234,0.6,0.6,1
0.38592772313700935,0.6140722768629907,0.37254901960784315,0.6274509803921569,0.5,0.3,0
0.5624902020021717,0.4375097979978283,0.487012987012987,0.512987012987013,0.2,0.3,0
0.5700133111396998,0.4299866888603002,0.6623376623376623,0.33766233766233766,0.3,0.6,1
0.44466921499696754,0.5553307850030325,0.5161290322580645,0.4838709677419355,0.3,0.2,0
0.617857404977454,0.382142595022546,0.5909090909090909,0.4090909090909091,0.5,0.6,0
0.5231368218939291,0.47686317810607093,0.461038961038961,0.538961038961039,0.6,0.3,0
0.7231092970114692,0.2768907029885308,0.6258064516129033,0.3741935483870968,0.4,0.5,0
0.41089500985636623,0.5891049901436338,0.44805194805194803,0.551948051948052,0.4,0.2,0
0.5440453720884051,0.4559546279115949,0.5161290322580645,0.4838709677419355,0.2,0.6,1
0.2846416030337869,0.7153583969662132,0.3782051282051282,0.6217948717948718,0.5,0.4,0
0.46526155264640306,0.534738447353597,0.43870967741935485,0.5612903225806452,0.4,0.3,1
0.5295096720956004,0.4704903279043996,0.6064516129032258,0.3935483870967742,0.4,0.3,0
0.6344393776480208,0.36556062235197917,0.577922077922078,0.42207792207792205,0.4,0.5,0
0.45532641847918925,0.5446735815208108,0.45222929936305734,0.5477707006369427,0.4,0.7,1
0.520292521604251,0.479707478395749,0.5576923076923077,0.4423076923076923,0.4,0.5,0
0.5226166750517429,0.4773833249482571,0.6025641025641025,0.3974358974358974,0.3,0.3,1
0.6429172490488614,0.3570827509511386,0.6193548387096774,0.38064516129032255,0.8,0.4,0
0.4711732816713001,0.5288267183286999,0.39490445859872614,0.6050955414012739,0.3,0.4,0
0.5166788016538677,0.4833211983461323,0.45806451612903226,0.5419354838709678,0.8,0.4,1
0.6066889792596608,0.3933110207403392,0.5870967741935483,0.4129032258064516,0.4,0.4,0
0.6216771415635558,0.3783228584364442,0.6298701298701299,0.37012987012987014,0.4,0.4,0
0.47709739354808134,0.5229026064519187,0.5384615384615384,0.46153846153846156,0.5,0.8,0
0.6810602307722287,0.31893976922777134,0.6129032258064516,0.3870967741935484,0.3,0.4,0
0.4556186471608889,0.544381352839111,0.4807692307692308,0.5192307692307693,0.7,0.3,0
0.6070526488136132,0.3929473511863868,0.6410256410256411,0.358974358974359,0.3,0.4,0
0.401346052522712,0.5986539474772881,0.4166666666666667,0.5833333333333334,0.3,0.4,0
0.6119002735858242,0.3880997264141758,0.5741935483870968,0.4258064516129032,0.3,0.2,0
0.5779458580432609,0.42205414195673907,0.6645161290322581,0.33548387096774196,0.3,0.6,1
0.49527019979542486,0.5047298002045751,0.445859872611465,0.554140127388535,0.3,0.2,0
0.6746888413959078,0.3253111586040922,0.6089743589743589,0.391025641025641,0.2,0.1,0
0.5794325181005239,0.4205674818994761,0.5548387096774193,0.44516129032258067,0.2,0.2,0
0.6975480158806511,0.3024519841193489,0.6242038216560509,0.37579617834394907,0.3,0.1,1
0.4797415541047995,0.5202584458952004,0.535031847133758,0.46496815286624205,0.2,0.6,0
0.42778272125900546,0.5722172787409945,0.44871794871794873,0.5512820512820513,0.2,0.2,0
0.3979194880073121,0.602080511992688,0.42948717948717946,0.5705128205128205,0.1,0.2,0
0.5334103081250443,0.4665896918749557,0.5443037974683544,0.45569620253164556,0.6,0.2,0
0.3947060992647198,0.6052939007352802,0.3630573248407643,0.6369426751592356,0.2,0.4,0
0.3736498500927579,0.6263501499072421,0.38461538461538464,0.6153846153846154,0.1,0.5,1
0.3863292855517323,0.6136707144482677,0.3741935483870968,0.6258064516129033,0.2,0.4,0
0.5706445591803476,0.4293554408196524,0.48717948717948717,0.5128205128205128,0.2,0.2,1
0.40519147752773377,0.5948085224722662,0.4140127388535032,0.5859872611464968,0.2,0.2,1
0.5546536290529123,0.44534637094708773,0.5222929936305732,0.47770700636942676,0.3,0.5,0
0.3375994104845728,0.6624005895154272,0.39490445859872614,0.6050955414012739,0.3,0.3,0
0.5071441574848886,0.4928558425151114,0.5569620253164557,0.4430379746835443,0.2,0.2,1
0.3750802101595181,0.6249197898404819,0.3717948717948718,0.6282051282051282,0.2,0.3,0
0.4778925709960057,0.5221074290039943,0.5316455696202531,0.46835443037974683,0.3,0.5,1
0.39735046442815686,0.6026495355718431,0.4267515923566879,0.5732484076433121,0.3,0.4,1
0.4554751568609846,0.5445248431390154,0.3924050632911392,0.6075949367088608,0.2,0.3,0
0.5841942193357854,0.4158057806642146,0.554140127388535,0.445859872611465,0.2,0.2,0
0.38638339998167814,0.6136166000183219,0.3885350318471338,0.6114649681528662,0.4,0.5,0
0.42301415897649486,0.5769858410235051,0.44936708860759494,0.5506329113924051,0.2,0.1,0
0.6179237620812433,0.38207623791875667,0.6392405063291139,0.36075949367088606,0.3,0.4,0
0.41618605358402905,0.583813946415971,0.4177215189873418,0.5822784810126582,0.4,0.2,0
0.6639703647664769,0.33602963523352314,0.6075949367088608,0.3924050632911392,0.1,0.4,1
0.5932569647701081,0.40674303522989186,0.6666666666666666,0.3333333333333333,0.3,0.4,1
0.40166128100173476,0.5983387189982652,0.33121019108280253,0.6687898089171974,0.5,0.3,0
0.5664654997295888,0.4335345002704112,0.49044585987261147,0.5095541401273885,0.2,0.4,0
0.5911219071110008,0.40887809288899923,0.5849056603773585,0.41509433962264153,0.2,0.5,0
0.5319416977382293,0.4680583022617707,0.5408805031446541,0.4591194968553459,0.4,0.2,0
0.5540454357206519,0.4459545642793481,0.610062893081761,0.389937106918239,0.3,0.2,1
0.6058559166491774,0.3941440833508226,0.569620253164557,0.43037974683544306,0.4,0.5,0
0.3816061222029774,0.6183938777970226,0.36477987421383645,0.6352201257861635,0.4,0.4,0
0.3448719744406826,0.6551280255593174,0.389937106918239,0.610062893081761,0.5,0.3,0
0.47478788162617636,0.5252121183738236,0.4625,0.5375,0.2,0.4,1
0.2890096438147701,0.7109903561852299,0.37341772151898733,0.6265822784810127,0.4,0.4,1
0.4900305614228348,0.5099694385771651,0.44025157232704404,0.559748427672956,0.3,0.4,0
0.4435217428543442,0.5564782571456558,0.4810126582278481,0.5189873417721519,0.5,0.3,0
0.516169675524367,0.483830324475633,0.5625,0.4375,0.4,0.3,0
0.7033167349081944,0.29668326509180565,0.6226415094339622,0.37735849056603776,0.4,0.5,0
0.5620135641096823,0.4379864358903177,0.5220125786163522,0.4779874213836478,0.3,0.4,1
0.6558459755800954,0.3441540244199046,0.6125,0.3875,0.3,0.4,0
0.3885467605939334,0.6114532394060666,0.3291139240506329,0.6708860759493671,0.5,0.3,0
0.5759789168026077,0.4240210831973923,0.5534591194968553,0.44654088050314467,0.3,0.3,0
0.37745397834095745,0.6225460216590426,0.36942675159235666,0.6305732484076433,0.2,0.3,0
0.5006933722732084,0.4993066277267916,0.46540880503144655,0.5345911949685535,0.5,0.4,0
0.6270885634805525,0.37291143651944747,0.6329113924050633,0.3670886075949367,0.3,0.1,1
0.4401582293045236,0.5598417706954764,0.5126582278481012,0.4873417721518987,0.4,0.3,1
0.5826877979948473,0.41731220200515273,0.6139240506329114,0.3860759493670886,0.4,0.3,1
0.5942196298369428,0.40578037016305724,0.5660377358490566,0.4339622641509434,0.4,0.4,0
0.4406458298810687,0.5593541701189313,0.475,0.525,0.5,0.4,0
0.491894104567947,0.508105895432053,0.4658385093167702,0.5341614906832298,0.2,0.4,1
0.5593150280713304,0.4406849719286696,0.48427672955974843,0.5157232704402516,0.4,0.3,1
0.30262663346843843,0.6973733665315616,0.38125,0.61875,0.3,0.4,0
0.7006827728665653,0.29931722713343467,0.6211180124223602,0.37888198757763975,0.4,0.3,0
0.5060190578663208,0.49398094213367916,0.5375,0.4625,0.3,0.5,1
0.42764103182042945,0.5723589681795705,0.45,0.55,0.3,0.5,0
0.42847503810316323,0.5715249618968368,0.41875,0.58125,0.3,0.3,0
0.37252615715280685,0.6274738428471931,0.3270440251572327,0.6729559748427673,0.5,0.4,0
0.4356623940157684,0.5643376059842315,0.5125,0.4875,0.3,0.4,0
0.4152756385308313,0.5847243614691686,0.4375,0.5625,0.2,0.3,0
0.37157004191188714,0.6284299580881129,0.36477987421383645,0.6352201257861635,0.3,0.3,0
0.4985525728880985,0.5014474271119015,0.5308641975308642,0.4691358024691358,0.5,0.3,0
0.34670592757498125,0.6532940724250187,0.391304347826087,0.6086956521739131,0.2,0.4,0
0.6299530269443455,0.3700469730556545,0.6375,0.3625,0.3,0.3,0
0.38321398041119703,0.616786019588803,0.3625,0.6375,0.3,0.2,1
0.41353419712899153,0.5864658028710085,0.4720496894409938,0.5279503105590062,0.5,0.3,0
0.4759024706089588,0.5240975293910413,0.45962732919254656,0.5403726708074534,0.4,0.4,0
0.30323638396918934,0.6967636160308106,0.38271604938271603,0.6172839506172839,0.2,0.3,1
0.5128577047704019,0.48714229522959807,0.5590062111801242,0.4409937888198758,0.4,0.2,0
0.5381282740980137,0.46187172590198633,0.6125,0.3875,0.3,0.3,0
0.43499260307327803,0.565007396926722,0.3836477987421384,0.6163522012578616,0.3,0.4,0
0.49356680303323397,0.506433196966766,0.4444444444444444,0.5555555555555556,0.2,0.4,0
0.46867919215889103,0.5313208078411089,0.391304347826087,0.6086956521739131,0.3,0.3,0
0.5704370791831069,0.42956292081689307,0.61875,0.38125,0.3,0.2,0
0.565599776212754,0.43440022378724596,0.4906832298136646,0.5093167701863354,0.2,0.4,1
0.36904715511516656,0.6309528448848334,0.325,0.675,0.3,0.3,0
0.5811654895347249,0.4188345104652751,0.5838509316770186,0.4161490683229814,0.2,0.2,0
0.6353269736459219,0.36467302635407806,0.6770186335403726,0.32298136645962733,0.3,0.3,1
0.6089585976762167,0.39104140232378326,0.6335403726708074,0.36645962732919257,0.3,0.5,1
0.42600313904736914,0.5739968609526309,0.41975308641975306,0.5802469135802469,0.2,0.2,1
0.3725258096672696,0.6274741903327303,0.36645962732919257,0.6335403726708074,0.3,0.4,0
0.6509135878486187,0.34908641215138125,0.6111111111111112,0.3888888888888889,0.3,0.2,0
0.5302239790595815,0.4697760209404185,0.5432098765432098,0.4567901234567901,0.5,0.3,0
0.47640030175995035,0.5235996982400497,0.4601226993865031,0.5398773006134969,0.3,0.5,0
0.31362288418614237,0.6863771158138576,0.38650306748466257,0.6134969325153374,0.2,0.4,1
0.5859150038121824,0.4140849961878176,0.5527950310559007,0.4472049689440994,0.3,0.2,1
0.6787446164315428,0.3212553835684572,0.6097560975609756,0.3902439024390244,0.5,0.3,0
0.6009124977449541,0.39908750225504586,0.5308641975308642,0.4691358024691358,0.3,0.2,1
0.6260719043775741,0.3739280956224259,0.6358024691358025,0.36419753086419754,0.5,0.2,1
0.42535391907828884,0.5746460809217111,0.5061728395061729,0.49382716049382713,0.4,0.4,0
0.4634452831182259,0.5365547168817741,0.38509316770186336,0.6149068322981367,0.3,0.2,1
0.4672738965210114,0.5327261034789885,0.4573170731707317,0.5426829268292683,0.3,0.3,1
0.465778840252793,0.5342211597472071,0.3888888888888889,0.6111111111111112,0.3,0.6,0
0.4563373062240918,0.5436626937759081,0.4233128834355828,0.5766871165644172,0.4,0.3,0
0.5618745370144316,0.4381254629855684,0.5652173913043478,0.43478260869565216,0.4,0.4,0
0.540068012532018,0.45993198746798203,0.6134969325153374,0.38650306748466257,0.5,0.3,0
0.5134328348657183,0.48656716513428167,0.4723926380368098,0.5276073619631901,0.3,0.4,0
0.5123606287852769,0.4876393712147231,0.558282208588957,0.44171779141104295,0.4,0.3,0
0.40999573352950136,0.5900042664704986,0.5030674846625767,0.49693251533742333,0.3,0.3,0
0.545799028500239,0.454200971499761,0.5792682926829268,0.42073170731707316,0.3,0.4,1
0.6369174147438318,0.3630825852561682,0.6790123456790124,0.32098765432098764,0.4,0.4,0
0.44793282075048674,0.5520671792495133,0.4382716049382716,0.5617283950617284,0.4,0.3,1
0.37904546355982666,0.6209545364401734,0.3619631901840491,0.6380368098159509,0.4,0.4,0
0.3957692219403734,0.6042307780596265,0.4662576687116564,0.5337423312883436,0.4,0.3,0
0.625441038803307,0.37455896119669296,0.6402439024390244,0.3597560975609756,0.4,0.4,0
0.5451894065478081,0.4548105934521919,0.558282208588957,0.44171779141104295,0.4,0.5,0
0.6089183153893117,0.39108168461068826,0.5365853658536586,0.4634146341463415,0.3,0.4,0
0.4539558617914585,0.5460441382085415,0.41818181818181815,0.5818181818181818,0.5,0.4,0
0.37471703802074524,0.6252829619792548,0.36419753086419754,0.6358024691358025,0.4,0.4,0
0.4098966036632458,0.5901033963367541,0.4444444444444444,0.5555555555555556,0.4,0.3,0
0.4602875871427823,0.5397124128572177,0.3888888888888889,0.6111111111111112,0.5,0.4,1
0.6048773925940685,0.3951226074059315,0.5,0.5,0.3,0.3,0
0.36789872120669687,0.6321012787933031,0.32515337423312884,0.6748466257668712,0.5,0.3,0
0.4934429253300321,0.5065570746699679,0.5548780487804879,0.4451219512195122,0.2,0.3,0
0.5306999330605928,0.4693000669394072,0.6073619631901841,0.39263803680981596,0.4,0.5,0
0.5323669306789665,0.46763306932103355,0.6097560975609756,0.3902439024390244,0.2,0.2,0
0.6280821966327573,0.37191780336724267,0.6380368098159509,0.3619631901840491,0.2,0.2,1
0.4785086959629103,0.5214913040370897,0.5304878048780488,0.4695121951219512,0.4,0.3,0
0.36519507596663636,0.6348049240333636,0.39263803680981596,0.6073619631901841,0.5,0.2,0
0.6412380566267842,0.35876194337321576,0.676829268292683,0.3231707317073171,0.2,0.4,1
0.5178983201001018,0.48210167989989816,0.4484848484848485,0.5515151515151515,0.2,0.3,0
0.6390215120887469,0.3609784879112531,0.6097560975609756,0.3902439024390244,0.1,0.4,0
0.5902324884128506,0.4097675115871494,0.558282208588957,0.44171779141104295,0.0,0.1,0
0.6608959846235638,0.3391040153764362,0.6060606060606061,0.3939393939393939,0.3,0.4,0
0.51493299065775,0.48506700934225,0.5393939393939394,0.46060606060606063,0.3,0.4,1
0.37513682319340924,0.6248631768065908,0.3597560975609756,0.6402439024390244,0.3,0.2,0
0.41679588134335255,0.5832041186566475,0.4451219512195122,0.5548780487804879,0.1,0.0,0
0.50999483534236,0.49000516465764,0.6036585365853658,0.39634146341463417,0.4,0.3,0
0.5118990293374133,0.48810097066258673,0.4457831325301205,0.5542168674698795,0.1,0.3,0
0.34740424468963965,0.6525957553103603,0.39759036144578314,0.6024096385542169,0.3,0.2,0
0.3796377243512847,0.6203622756487153,0.4666666666666667,0.5333333333333333,0.3,0.0,0
0.6231490792886013,0.3768509207113987,0.6363636363636364,0.36363636363636365,0.2,0.1,0
0.530706235740679,0.469293764259321,0.5548780487804879,0.4451219512195122,0.3,0.3,0
0.6247547736935084,0.3752452263064916,0.536144578313253,0.463855421686747,0.0,0.3,0
0.3722588016739252,0.6277411983260748,0.3575757575757576,0.6424242424242425,0.3,0.2,0
0.6212542510624103,0.3787457489375897,0.6060606060606061,0.3939393939393939,0.0,0.2,0
0.5327986307038913,0.46720136929610867,0.4727272727272727,0.5272727272727272,0.0,0.3,1
0.48208071990784646,0.5179192800921535,0.4484848484848485,0.5515151515151515,0.1,0.2,1
0.46283451290550764,0.5371654870944924,0.3939393939393939,0.6060606060606061,0.0,0.2,0
0.478980383890498,0.521019616109502,0.5568862275449101,0.4431137724550898,0.3,0.1,1
0.5428925975450992,0.4571074024549008,0.608433734939759,0.39156626506024095,0.2,0.0,0
0.5060670500456455,0.49393294995435455,0.4,0.6,0.2,0.4,0
0.4168306447391446,0.5831693552608554,0.44242424242424244,0.5575757575757576,0.2,0.0,0
0.5002285086864411,0.4997714913135589,0.6024096385542169,0.39759036144578314,0.4,0.2,1
0.6316067412947862,0.3683932587052138,0.6445783132530121,0.35542168674698793,0.2,0.4,0
0.4733619825351727,0.5266380174648273,0.5240963855421686,0.4759036144578313,0.4,0.2,0
0.6197377406769727,0.38026225932302726,0.6024096385542169,0.39759036144578314,0.0,0.2,1
